"","V1"
"1",5.61799426006649
"2",3.00980237778276
"3",-0.790873477235436
"4",-5.71336914319545
"5",4.50224393978715
"6",-5.74402150698006
"7",8.54788051452488
"8",-7.80238748528063
"9",2.2649069968611
"10",7.22544388379902
"11",-4.07300536055118
"12",8.24286463204771
"13",2.21717115025967
"14",-3.93128215801376
"15",-1.8137836224343
"16",5.89726139316901
"17",4.39663118216776
"18",9.31203922722489
"19",0.32746204175055
"20",0.919940699823201
"21",-9.63965483475477
"22",7.57064743898809
"23",-9.4990567304194
"24",8.08668330311775
"25",-7.40071306470782
"26",-3.73991616070271
"27",6.92293514497578
"28",-1.64314209483564
"29",-4.49904951266944
"30",3.85580416768789
"31",-6.70128574129194
"32",-1.35802289936692
"33",-8.86979930568486
"34",9.81376170754469
"35",4.61663203689609
"36",-2.52820571937081
"37",-3.56685668401917
"38",9.59542294295799
"39",1.18822262519585
"40",8.24690396846374
"41",8.42483845818857
"42",7.93928505449312
"43",7.83068942668928
"44",-6.92998142130419
"45",-3.56428602194881
"46",-9.62883448401527
"47",-3.21663350746868
"48",7.4639968834969
"49",6.0573017415986
"50",-7.60820734925555
"51",-5.21768607119742
"52",2.44518869709659
"53",-8.26034746437821
"54",0.099237416870892
"55",-7.19979854766279
"56",6.05831903871149
"57",2.04295041970909
"58",-3.60490221064538
"59",2.78006295673549
"60",-9.7606201334959
"61",0.269140820036897
"62",6.61374762698123
"63",1.85463089421001
"64",-9.12975169648693
"65",2.93927930081417
"66",-6.62691147005934
"67",7.51065434453337
"68",2.16390039699876
"69",-4.00210645930692
"70",-5.2233655294235
"71",-4.33533049406714
"72",9.86904758186209
"73",-3.30880083043111
"74",9.37284909281577
"75",-9.43914185715817
"76",6.9223650893124
"77",-9.38530135977176
"78",-4.35204878441133
"79",7.42880667741551
"80",-5.14064221173087
"81",-1.71356740127104
"82",-4.64846801324471
"83",-9.50615503403575
"84",-9.44572839420289
"85",5.68541554734111
"86",-0.121146561577916
"87",6.9083266146481
"88",8.94020261188923
"89",6.08674671731246
"90",-7.00672658449852
"91",9.31010742436067
"92",-6.52929631708442
"93",1.14163703886651
"94",-8.01423278084264
"95",-7.27201211407939
"96",-6.21965481276807
"97",-8.05755342962325
"98",-6.88628482341117
"99",8.35783278053122
