"","V1"
"1",1.08183380203403
"2",5.23990128189325
"3",8.00806911662221
"4",-3.0022958945483
"5",8.07003066875041
"6",0.120836356654763
"7",-6.34369467385113
"8",1.57303503248841
"9",9.57888482604176
"10",9.4077294645831
"11",7.63509006239474
"12",-6.63932212162763
"13",-6.92360443994403
"14",7.57582671791447
"15",-7.9228596589801
"16",-7.87303383604558
"17",8.41036669962228
"18",-9.46752571966499
"19",6.35350401047617
"20",-8.2402218086645
"21",5.70158166345209
"22",-1.79739762097597
"23",-7.9862851370126
"24",3.82782612927258
"25",-2.62473688460886
"26",0.861880918964744
"27",-6.15589577704668
"28",-8.39824634604156
"29",9.97102467808872
"30",1.26553667709231
"31",-1.99672551359981
"32",-2.18567244242877
"33",-4.31703050155193
"34",2.40354996573508
"35",-2.86705296792666
"36",-2.16629995668876
"37",-7.44520248517244
"38",-5.22455219965996
"39",9.87067229006337
"40",-8.04836877338157
"41",-5.20809778882617
"42",-0.937740338808573
"43",-9.79976793454802
"44",7.86476172088099
"45",-1.81866618886171
"46",3.36091761115916
"47",6.28993761555911
"48",-6.47509770393641
"49",7.00004323883826
"50",-4.57367904933448
"51",-1.96993192955073
"52",-0.790699259235716
"53",2.86297621124927
"54",3.06973097380251
"55",1.65447045117617
"56",-6.57670635264367
"57",5.13385561294854
"58",-6.02626258507371
"59",-3.02890269551426
"60",-9.17158274911344
"61",-1.76920373230223
"62",-3.65401138545984
"63",-9.46444169053779
"64",-6.62092492389004
"65",-4.59725418030281
"66",-6.95327982624217
"67",4.59236213579308
"68",-5.65756065898311
"69",4.61221712954091
"70",-9.93797350554034
"71",-7.65043376606719
"72",7.75375562399781
"73",9.31883402728023
"74",-1.66589548043241
"75",0.306504243248452
"76",-8.68890222917375
"77",4.18285107003462
"78",-10.0012527301499
"79",4.61347729581543
"80",-6.44269760844859
"81",3.0776909496599
"82",-9.00533838690554
"83",0.736892501907386
"84",-0.342752672731876
"85",0.166292302310467
"86",-6.43457469064742
"87",-4.68723141122609
"88",-6.18252767720584
"89",-9.63036739607969
"90",-5.28691131187419
"91",7.48262819141574
"92",-4.78080246269123
"93",4.04386546257438
"94",-8.99120849259044
"95",-9.93380575514137
"96",2.97771070277977
"97",0.87168483068746
"98",6.07484474290404
"99",-4.08861285036684
"100",4.56605536980775
"101",0.12220297050802
"102",7.11813689582537
"103",-7.96289518322332
"104",-0.499059847546978
"105",2.60971549986325
"106",5.9389845497591
"107",-3.29102669817315
"108",0.545458336860827
"109",1.85825221610862
"110",-4.11309025454357
"111",4.86259400718559
"112",2.34136529207645
"113",7.74340419564396
"114",9.1548973787576
"115",-5.45467395335436
"116",-1.95360886724942
"117",-0.710733123755141
"118",-0.344423027982796
"119",-6.44313465262627
"120",7.15102039445948
"121",8.70957455233597
"122",7.54347344301464
"123",4.9521234741948
"124",6.09931299064813
"125",2.62409364666828
"126",-2.65789079151581
"127",-5.42213328393243
"128",-8.02697189232368
"129",-2.44369593561024
"130",-2.58371426652041
"131",2.52532246917776
"132",-7.57487138129101
"133",3.17466259682374
"134",-7.73508722977178
"135",-7.88381869492143
"136",-8.26861208130631
"137",-8.56636299334992
"138",-7.34826554589023
"139",9.43722188124247
"140",3.03481307428697
"141",-1.0344215606478
"142",-3.56433025095612
"143",8.90022011008114
"144",9.39888865007433
"145",-9.2022257362396
"146",-6.84472819691217
"147",-0.614177456775555
"148",-6.57554007572485
"149",5.09185457967842
"150",1.87063045151223
"151",4.29722073966829
"152",5.57931727098299
"153",-6.40383368186328
"154",-2.33950789610067
"155",-7.8874967395571
"156",-0.291080404206448
"157",-9.45013047810728
"158",0.401730446715491
"159",5.91715172791574
"160",8.12410981964169
"161",-2.13927685707356
"162",-8.11689211698233
"163",7.18645711885187
"164",-4.55113113577284
"165",-8.84248599604764
"166",-8.24357785007447
"167",7.43923855655126
"168",-7.42585733430009
"169",-2.38044587129554
"170",4.72362238448113
"171",-6.41737912781539
"172",0.582320131822527
"173",-2.45698981645716
"174",5.93816607679233
"175",-7.91789380454163
"176",5.15285021457936
"177",-6.76770204457417
"178",-1.76294772291795
"179",2.32541603696435
"180",7.17563118617451
"181",5.20465044959934
"182",-6.67425808650241
"183",3.14451101924701
"184",8.35161882302797
"185",-1.80311801755405
"186",2.91208493546186
"187",8.50464184023664
"188",-7.66746030947017
"189",-2.92846425592955
"190",-1.27851296605125
"191",4.02750209146935
"192",3.14746031245803
"193",1.52093279900232
"194",-3.01864612364824
"195",5.3011481524596
"196",-6.00750321280646
"197",0.979173884438135
"198",1.38727173674852
"199",-8.85449233807813
"200",-5.59401026256295
"201",7.03998274532
"202",5.87321208221358
"203",8.02554821703766
"204",7.23126646275371
"205",-5.43013869226792
"206",1.60319426995673
"207",5.901000245071
"208",0.286885350329094
"209",-4.82683491306833
"210",-1.11600718821452
"211",4.0993391145691
"212",-7.77376800174787
"213",-7.26173022094813
"214",-2.03605021052997
"215",3.25594697921983
