"","V1"
"1",-11.8630746997093
"2",-8.08659117203206
"3",1.91479948814958
"4",5.35784050356597
"5",5.09673940017819
"6",-4.34701886493713
"7",8.49848268087953
"8",-2.42854047100991
"9",2.89036617614329
"10",1.79934748448431
"11",9.29811625741422
"12",-9.26442983094603
"13",7.1291417023167
"14",-3.14091807816897
"15",8.94977494918878
"16",-5.60191951720135
"17",-9.40493151449679
"18",-3.48156149033457
"19",-6.03492776397616
"20",-4.26452556159347
"21",-3.94985717255622
"22",-7.51578288618475
"23",-7.99510970246047
"24",8.82589448709041
"25",-2.17805224470794
"26",3.4190233098343
"27",1.51705596596003
"28",-5.77938034199178
"29",-6.36280880309641
"30",-3.63777379039675
"31",-5.78288568649441
"32",-2.25441218819469
"33",-5.77401197515428
"34",0.0316292282451443
"35",-7.64262816359932
"36",-1.90584542211675
"37",8.91622463872887
"38",-4.14740633437211
"39",-2.2974352679281
"40",3.21777808488833
"41",-7.87341537698382
"42",-9.78874749235412
"43",-3.00990931676428
"44",-6.33929488162962
"45",0.432730258825008
"46",-6.07098542377404
"47",8.87357993673989
"48",7.36320044206086
"49",-5.23207757258685
"50",8.05799799350245
"51",6.60084417949788
"52",-0.339494384540677
"53",-6.15546397491995
"54",6.82153859641403
"55",4.59111947566271
"56",-1.38652796391398
"57",2.61401158291847
"58",4.24857676029205
"59",-0.326949851587415
"60",-4.03499753434365
"61",7.59073906680144
"62",-0.600608206009324
"63",-4.71932027744844
"64",-5.22902455410964
"65",9.94640029732812
"66",-2.31629395553077
"67",-8.16313928854797
"68",-9.69599945195711
"69",-2.6434196567825
"70",-2.84329697042179
"71",8.67521970718252
"72",-1.76042316188875
"73",2.5131931227733
"74",6.99262174929007
"75",4.95076075099973
"76",-7.18200568969768
"77",6.40587210410821
"78",3.55261456010527
"79",3.25741981800683
"80",-1.77628917163456
"81",-9.797979664857
"82",2.6702928591051
"83",-8.42197300291257
"84",-1.67400143574923
"85",-6.25521426554769
"86",-1.81342487223446
"87",4.79719774331897
"88",5.48746038002786
"89",-6.7592525990268
"90",-7.95657124617776
"91",-3.18711477670711
"92",2.22112774115004
"93",0.992230143892212
"94",1.82062862183466
"95",-8.21602623259103
"96",-4.56825008322683
"97",-9.16688736307333
"98",4.89544786532038
"99",-4.2497313726997
"100",5.61366957678349
"101",6.52617651675292
"102",1.82343028827154
"103",1.91875221196381
"104",-4.72048516247613
"105",6.82409436757433
"106",-2.36275896643256
"107",-7.71161991643296
"108",7.52674942510358
"109",4.86441672582751
"110",-0.190750623626865
"111",6.11692325400214
"112",-8.96327084896641
"113",7.29158520698547
"114",4.14326585363597
"115",-7.19564904696787
"116",1.20947965647284
"117",9.44137947049679
"118",-2.8896905006287
"119",-6.68612881048172
"120",3.15482116797762
"121",9.75355604747046
"122",5.72143365272484
"123",5.30977524805936
"124",3.48996326000962
"125",-8.77889466545762
"126",3.88868934749927
"127",3.61999662243089
"128",-6.81620437657062
"129",-1.6269019785008
"130",6.34588928483206
"131",7.81950576456813
"132",2.8882944935676
"133",-6.88255613675905
"134",-1.58106966855651
"135",5.77808695009504
"136",7.8588857373115
"137",-0.842997907319076
"138",-4.19647408657438
"139",8.18920157042771
"140",-2.69226627721551
"141",-8.2419473942841
"142",-7.09287097211927
"143",0.866285464726388
"144",1.15557410158467
"145",6.57821360659254
"146",1.26083431707456
"147",-3.0231590950157
"148",-2.19179939650952
"149",2.20305209270397
"150",1.68995471798231
"151",2.66201526443135
"152",-8.95617163925112
"153",5.85183601412015
"154",2.82950513199938
"155",-7.40972711913367
"156",-9.51009281203657
"157",-10.9364175594753
"158",7.66914104730895
"159",-7.21498123496907
"160",-2.28751087585032
"161",-9.51756666437603
"162",-7.39849422347404
"163",0.919331436351445
"164",6.05877920064092
"165",-2.25183053818807
"166",5.39943821567844
"167",-9.73782228971671
"168",-4.71060978218534
"169",-4.25353236782476
"170",-1.08900929335505
"171",2.95136450602978
"172",-8.29762798267434
"173",-8.91413226037289
"174",6.8129911958093
"175",4.79838869953491
"176",5.64562282951868
"177",-6.62491738785263
"178",-7.52916536828129
"179",-5.02884799510925
"180",-6.96737848278841
"181",7.63716775899862
"182",2.09743872115786
"183",0.977504645233245
"184",5.01464277046441
"185",4.25663692444459
"186",2.19733642502217
"187",-9.49583506275942
"188",6.2843899649006
"189",4.11645603386105
"190",2.59714780681613
"191",-3.29933202450119
"192",-1.91385977605749
"193",1.78888213022595
"194",-5.94865398697186
"195",-1.7021083763554
"196",-6.07907115179835
"197",-5.41116992635002
"198",-0.545360474807803
"199",9.9848568927309
"200",-4.29872630153846
"201",5.82548383825503
"202",6.83926523546706
"203",6.62428243572154
"204",-0.786701253964073
"205",-6.8655900096046
"206",8.3998821824513
"207",2.27949670303382
"208",6.52420523293227
"209",-8.14935148099295
"210",4.06245690464709
"211",-3.92976562104321
"212",-5.88148508616933
"213",-9.47523395314093
"214",-2.05522039235657
"215",3.20078432017991
"216",7.44458207006217
"217",1.82967168448691
"218",-1.53906722535686
"219",-2.63348694958339
"220",4.4550727400708
"221",2.2689782091948
"222",9.01845207533636
"223",-1.41388084357848
"224",7.40585506514599
"225",2.47505972502464
"226",-8.51371038359496
"227",4.2051160855587
"228",-2.0201444039896
"229",3.54825472120985
"230",4.38780384823971
"231",-6.61915548487526
"232",4.00272773090736
"233",9.0586587923406
"234",1.67604555029437
"235",0.0855625787493205
"236",7.24357116110756
"237",-7.95806662919111
"238",8.79501025209963
"239",8.86143606843945
"240",-4.8857385778774
"241",6.07195749446036
"242",-0.0713744369154294
"243",4.59601638405235
"244",-0.659021975216042
"245",7.55332272248686
"246",3.97346234321137
"247",-0.480336915029465
"248",-0.92699645094338
"249",-2.24336215733831
"250",-2.69434644574402
"251",-6.94832273083378
"252",-3.29942539871718
"253",6.99268854902386
"254",-3.2958121509457
"255",-3.73876384838897
"256",-6.17997969766915
"257",-1.07814187787916
"258",-8.32688402849598
"259",-7.36099910275228
"260",-3.17767364466746
"261",-3.51186444901524
"262",8.41389961410062
"263",-6.90720103589223
"264",-1.07029776406968
"265",-0.453986267985832
"266",-3.66986068474574
"267",5.95483222441947
"268",-2.4376094283125
"269",8.57678223703282
"270",8.23777978278155
"271",-3.34863825196306
"272",-3.67740873589227
"273",1.73631342687822
"274",4.56043416177906
"275",-9.46429039074434
"276",-5.74192950969706
"277",8.54711541275423
"278",8.97581616558799
"279",5.57584935387933
"280",0.0603571683208243
"281",6.1016748450679
"282",1.16763838590034
"283",1.38642126032519
"284",3.48131390538302
"285",6.65240709905044
"286",-7.97643145199735
"287",9.09109250366822
"288",-7.72375042856262
"289",-8.26513528962877
"290",-0.493324559496296
"291",1.17835940148019
"292",4.30297818404553
"293",5.560343682958
"294",-8.60901601395877
"295",-5.6610516405795
"296",7.62894748759918
"297",-0.919150877111152
"298",0.733686137999567
"299",5.63291395297111
"300",7.33141005937962
"301",5.69295095981595
"302",-0.443240619054013
"303",8.37636552789255
"304",-9.03869214426794
"305",-5.79527933995564
"306",2.1032386965508
"307",0.865612831429826
"308",1.62386294451617
"309",-4.52039202307826
"310",0.358604918689013
"311",6.61173982634174
"312",1.88616472390659
