"","V1"
"1",-39.2496754334439
"2",-11.8571254657581
"3",-8.947952860035
"4",-7.03873636666685
"5",-20.984891243279
"6",-32.70664724987
"7",41.8391518527642
"8",-33.7372097419575
"9",8.71849856339395
"10",-3.79262520000339
"11",-28.1737698009238
"12",8.89352653175592
"13",29.1909526800737
"14",34.7715564394395
"15",39.0972166485882
"16",-32.190497382544
"17",-47.4385406356305
"18",-22.4238864844665
"19",36.5456016967073
"20",-9.53085587825626
"21",-33.6015271721408
"22",-22.7158576250076
"23",-11.0963655868545
"24",-34.4413128914312
"25",38.1941607454792
"26",42.6139356801286
"27",12.2498789802194
"28",-3.20862829685211
"29",40.049524907954
"30",-41.9395653996617
"31",34.5388961490244
"32",-40.8602942246944
"33",-2.44190141092986
"34",47.4653239355358
"35",-34.4705316020374
"36",-36.9979358011132
"37",29.6953281516388
"38",38.879618463514
"39",46.5953953020487
"40",-12.8306994416881
"41",24.0203599232005
"42",-20.9279291320963
"43",14.9150717193281
"44",33.8381885931168
"45",-0.648356397317405
"46",-36.9134076076336
"47",-39.8581060531608
"48",-9.5332000093387
"49",27.6654680500031
"50",47.8396749041232
"51",5.28021607469817
"52",43.4400250758378
"53",-4.86729874034731
"54",-23.3051330549642
"55",25.8183040190488
"56",15.2115676319227
"57",-4.49132369831204
"58",-13.1346948212013
"59",39.1908923629671
"60",39.7623249061479
"61",-26.2411731624049
"62",44.5264086543818
"63",29.0880979471994
"64",1.55841983991272
"65",-13.5384329673453
"66",15.6030905906114
"67",34.5904526575114
"68",-48.8149487561931
"69",7.53726669049339
"70",-20.132267222702
"71",42.3350592888444
"72",-1.54728454985352
"73",12.7864147213035
"74",-33.4818793206749
"75",-14.1328681963075
"76",-33.5909699949874
"77",22.0609814719829
"78",34.4802746256134
"79",15.9683903186768
"80",26.7029761524699
"81",44.6386132267532
"82",-3.49343417403742
"83",-6.10359653631364
"84",34.4867866719142
"85",16.0704762209207
"86",-1.16569227539003
"87",-35.9415371436626
"88",42.7876554063932
"89",13.3405836271298
"90",45.6267540794911
"91",-40.3249583533096
"92",-26.9381119184978
"93",-48.2378649096495
"94",-1.46239785605264
"95",-31.8271801885808
"96",33.4065831362762
"97",-29.5547238407418
"98",-50.5644189152439
"99",34.400431420645
"100",-18.3998581343696
"101",26.0874800871453
"102",-32.6271274912403
"103",-31.9113730798426
"104",38.6000429572463
"105",-7.09725407565569
"106",-24.6898866052154
"107",43.8779514570919
"108",-18.6649299327843
"109",-46.8351835713246
"110",21.3610429518286
"111",-7.39733130507486
"112",25.1938000642583
"113",-8.20877077057958
"114",42.1587814344093
"115",-1.35733831108113
"116",43.6860940966339
"117",20.184437714781
"118",-30.1492377117655
"119",38.8911559929953
"120",-40.0730117783743
"121",29.8127914923617
"122",-26.3453119502314
"123",-51.5511784854719
"124",40.0122908554733
"125",-40.3585020122551
"126",-52.6964311940134
"127",-6.2922714965708
"128",-32.7050146085666
"129",-36.97331423958
"130",-8.35765267916661
"131",-48.7945759602349
"132",-13.1450619329811
"133",44.6760700805518
"134",-8.06277888144897
"135",-18.9168436599187
"136",35.8197151256154
"137",-28.7710981179406
"138",-6.2148940480222
"139",17.7251378467211
"140",-6.8981913924319
"141",-39.7827053306601
"142",44.3978065857664
"143",11.941804853268
"144",35.9960747078684
"145",10.5264180422048
"146",-2.80765979763815
"147",-3.84948810434859
"148",-43.0966698095385
"149",-3.87828408836177
"150",-40.0100545436282
"151",-5.66506130402209
"152",24.7900164604115
"153",-36.0482232047524
"154",-28.6968003434266
"155",10.9991312114197
"156",22.3918457426427
"157",-35.4132914013685
"158",-8.75460221624589
"159",28.4508908153682
"160",-54.8111157830823
"161",-12.5825813814959
"162",-13.5408015242851
"163",-40.7728758687739
"164",-12.5980382774263
"165",-23.1060885379325
"166",14.6959111070127
"167",12.1913889667988
"168",-48.2521401781597
"169",40.0966033212165
"170",12.8871218534186
"171",-33.4151072660461
"172",28.0354678782906
"173",13.4061586923745
"174",30.1159385539606
"175",-50.0073423690641
"176",-0.566572690835523
"177",16.7420956351289
"178",-18.058555412994
"179",27.1219940502858
"180",9.91073993656863
"181",-5.4168109305926
"182",-1.7990855646897
"183",22.2277616725464
"184",30.5553761178971
"185",-22.9621107557591
"186",22.2646913134744
"187",-33.252058466512
"188",6.9133316805363
"189",15.9063602292405
"190",18.5605491163404
"191",26.5589329632314
"192",1.51044561759924
"193",-1.2135640145068
"194",23.5595891664741
"195",25.3396202999258
"196",36.3402522792629
"197",26.5017860943865
"198",-30.5913331270044
"199",43.3869201440757
"200",-48.3838235791072
"201",36.3936445212618
"202",-43.7029978156157
"203",-44.4046540471745
"204",42.4640567896063
"205",29.2101197095493
"206",6.48707496236808
"207",-63.1379306242566
"208",14.4645255633156
"209",13.3643628245834
"210",-4.48707482965397
"211",12.8200102040023
"212",17.7749031767952
"213",23.5125024126958
"214",-13.6390505292913
"215",-21.8386918389247
"216",2.12244689595343
"217",3.62049438514463
"218",-15.7863845964691
"219",-40.2317679536309
"220",-13.2013374139779
"221",-42.0108646903892
"222",8.26610796671667
"223",-19.485366463623
"224",-13.1384659094909
"225",8.2497206662123
"226",28.8748063671614
"227",-40.8302892812115
"228",-11.4463136714111
"229",14.5113644868222
"230",29.860004666308
"231",-50.276703029872
"232",24.7569456450087
"233",-41.343914317426
"234",19.0688480191079
"235",4.46102493712234
"236",-33.0549899774319
"237",-25.0971434541463
"238",21.9876333882093
"239",-14.0170161908261
"240",-11.5755287661856
"241",21.9368391988042
"242",20.2320894252825
"243",-3.53646476969692
"244",-22.8619084752301
"245",-11.1025021944839
"246",-39.1644767769721
"247",2.90861026349197
"248",18.8860374171164
"249",-4.36902672766488
"250",37.5940108451778
"251",-46.0644529179948
"252",-19.0450037549648
"253",-46.7348163270169
"254",48.5482844233898
"255",26.0261801748727
"256",49.1139339297139
"257",41.0120571393685
"258",5.20012924735143
"259",4.47419345785456
"260",-11.0529685962987
"261",-25.4039471377828
"262",10.2455378637733
"263",-19.5508725773508
"264",-47.7262765653095
"265",13.6931964292884
"266",8.4994621061301
"267",2.91653105985768
"268",-2.49846389741218
"269",-12.7942392527634
"270",8.97222405192872
"271",20.7406227523056
"272",-30.9694940032616
"273",24.3626047374296
"274",-6.74879544432896
"275",-15.1170763591876
"276",-18.796478849465
"277",-8.34417482591716
"278",-44.3728887081868
"279",-31.8855806656425
"280",13.0254432678061
"281",-49.7169228787663
"282",-16.4167005848552
"283",19.6908311076142
"284",-44.9012137265392
"285",7.12471176871774
"286",-35.9254473554267
"287",33.9097568386964
"288",26.5169298560495
"289",-3.07534266064263
"290",19.0732554534542
"291",34.2445329215036
"292",33.9331756126264
"293",38.9814042514125
"294",-10.6903358973654
"295",22.9044123104802
"296",-45.1332881102536
"297",-37.8338271092483
"298",-13.7179970204478
"299",-19.8863030676724
"300",-27.4244960098669
"301",-3.55907911473361
"302",45.6130654680352
"303",22.1297874298965
"304",1.8159308447036
"305",9.32236212373627
"306",6.71809949795341
"307",0.467932160794795
"308",-29.6753762636181
"309",-39.1791125682063
"310",23.043505856679
"311",-11.0702413053526
"312",-4.53541893239008
"313",-11.3622385648514
"314",-34.8003527708557
"315",27.849005228167
"316",27.8890777616702
"317",-17.0903633034818
"318",11.1058513787947
"319",37.418060284765
"320",-43.7278038266229
"321",25.2638104896663
"322",-4.34707029429263
"323",30.8495213165027
"324",-0.338557217597374
"325",-5.90210033115457
"326",-25.2637540211033
"327",41.9078781059719
"328",-15.9612783951574
"329",11.9404551225972
"330",-11.4529977217721
"331",-11.5950772771706
"332",-42.5939801480205
"333",24.036700311496
"334",-33.3734473999583
"335",-4.05583657298495
"336",20.6951528929556
"337",37.573384099462
"338",-1.26554616939295
"339",35.3733513979311
"340",-41.4788198310218
"341",18.3441172277628
"342",-46.7268783433448
"343",21.7478402468552
"344",-38.0827904938399
"345",32.331000734033
"346",11.6548689969695
"347",24.0120997476715
"348",-10.5834121410522
"349",-19.6085617470403
"350",-43.6341697562457
"351",-39.4340045345869
"352",-5.57210073653503
"353",37.7493079785039
"354",-11.0245247824467
"355",23.5573528993844
"356",-13.0506595274275
"357",0.964046249448187
"358",45.7621759762541
"359",-0.772754650818345
"360",26.8222880526068
"361",-35.7345078453345
"362",6.06026955765913
"363",-44.4568126368302
"364",-41.2975495000433
"365",-30.8147899791684
