"","V1"
"1",-50.8221358846766
"2",-42.1394521836191
"3",3.73713062144816
"4",-19.0102104097605
"5",38.4860627353191
"6",8.73762806877494
"7",-43.2885713409632
"8",-32.4761339230463
"9",33.4319023881108
"10",46.7240493511781
"11",41.5173482848331
"12",-49.4698764290661
"13",-13.2190597476438
"14",34.6807721474441
"15",2.09457998264003
"16",29.3330419575796
"17",40.7285742461681
"18",20.1541189337149
"19",-28.6458349321038
"20",6.21901096310467
"21",-13.0794355412945
"22",13.5390892624855
"23",-3.01330173388124
"24",41.7089173803106
"25",42.7371043711901
"26",0.447215070016682
"27",-28.0065091792494
"28",44.5452211191878
"29",38.6262820800766
"30",4.65666477102786
"31",35.6939488323405
"32",-28.7941148737445
"33",42.497585923411
"34",-45.9024406271055
"35",15.3438127579477
"36",2.07658210830667
"37",-18.456114146884
"38",-3.68656705473837
"39",47.3627311597396
"40",18.1708164087193
"41",23.0636638978523
"42",45.8330450889053
"43",26.7128994014418
"44",-48.5784196622141
"45",-43.4447279285096
"46",-14.3014762007983
"47",-32.6465541718606
"48",38.3318431676786
"49",-5.64492647441349
"50",13.5912641882896
"51",17.450495949015
"52",-21.4318006765097
"53",-7.55619516130537
"54",49.0275377174839
"55",35.0970077794045
"56",-0.317224697209895
"57",-1.1635028058663
"58",-9.72752491943538
"59",24.7985519934446
"60",-33.6914964253083
"61",-9.09231523015779
"62",6.28265340578109
"63",-4.78724111683116
"64",36.1490154923074
"65",23.4812446794044
"66",-4.83432779968304
"67",-43.6684882116553
"68",-31.9100371391438
"69",48.0938553811097
"70",28.8943667630538
"71",-43.0069879371976
"72",-31.8705064379618
"73",30.0637816834469
"74",-17.5736364546012
"75",-40.6646719288572
"76",-35.5206415977082
"77",-23.9010712128688
"78",13.0498568136711
"79",-13.9276737408264
"80",-1.77175457931486
"81",38.8656154486223
"82",-19.5689840788152
"83",-11.0710056498647
"84",39.3427601316944
"85",22.6538533344865
"86",-14.471216336824
"87",45.6404364900663
"88",38.0446715280414
"89",-19.1629028534663
"90",15.0677221773074
"91",31.153032660407
"92",-0.904451042555928
"93",-27.8726813250799
"94",30.7279721475499
"95",-39.9009707057406
"96",36.9224298670417
"97",-15.7836729040311
"98",15.898420467372
"99",-28.2015655904491
"100",38.9090859353532
"101",-37.3767228564812
"102",-27.2433748792639
"103",47.7894878056944
"104",-18.3269182381169
"105",-2.93578830829051
"106",29.2506460898064
"107",-37.623218585008
"108",-11.3580230228436
"109",17.92262330058
"110",15.7861938942936
"111",-11.0041880586934
"112",-47.8247267194092
"113",13.7406845577061
"114",24.6336636599153
"115",6.46322753746063
"116",27.6976068196641
"117",7.0537552839972
"118",-46.3476195987415
"119",-5.63957475368658
"120",-3.08945807197381
"121",40.6172225673558
"122",43.1267023254472
"123",4.47974433448934
"124",-12.2050588293047
"125",-35.2549283498482
"126",10.6947143712833
"127",-13.2139170429976
"128",33.4737769672506
"129",-46.4624782098036
"130",-31.7570234489045
"131",-33.6640632581
"132",28.4571429401958
"133",-12.8721673449863
"134",23.6877021537529
"135",-8.83997543454987
"136",-32.6945325831393
"137",-11.7099670422322
"138",-1.75714626216126
"139",3.99453999620083
"140",-35.5990383813731
"141",4.65247831592643
"142",42.981711239554
"143",-0.30356771312654
"144",15.3913995190351
"145",17.2474534430377
"146",-32.3354093013756
"147",-29.1003813819648
"148",-13.8151168492332
"149",-14.7325998113109
"150",-13.2932297059763
"151",-33.6277015574884
"152",-16.1903674299342
"153",-4.72011705821893
"154",12.8602925175186
"155",5.16585639458576
"156",-31.2165962292166
"157",-6.42776173425001
"158",17.8201066185302
"159",-11.3304948900684
"160",-19.7089613923246
"161",-30.3154665919973
"162",-16.2001154715668
"163",-34.6933062259894
"164",29.1849205343441
"165",14.8078548029412
"166",-7.67506378720207
"167",23.0905199907261
"168",-37.1781609778533
"169",-43.6102129622339
"170",-41.5914405602962
"171",-37.6277657126918
"172",-48.2935298107144
"173",-41.5211201718515
"174",-6.82024992204978
"175",34.6568623344731
"176",21.9211965771365
"177",-51.9180092789494
