"","V1"
"1",-51.755303083128
"2",35.2037902921438
"3",48.3930557500571
"4",43.8895733794197
"5",-46.3531384477392
"6",-28.5543020348996
"7",2.90370441507548
"8",48.1155598303303
"9",27.6496541453525
"10",-18.8536953181028
"11",34.7418252844363
"12",36.1670021200553
"13",-43.0436393478885
"14",5.55253696731043
"15",-41.1469521857112
"16",17.2300421679914
"17",43.6335279918686
"18",34.2406750423834
"19",15.6256384914741
"20",25.7054631365463
"21",39.869698532857
"22",-24.6900951024145
"23",-1.63885476067662
"24",40.298752556555
"25",28.3005957491696
"26",-8.16738319117576
"27",25.7382885552943
"28",-7.56767408456653
"29",28.2899007899687
"30",28.9331595180556
"31",-9.05375550501049
"32",-44.8010315187275
"33",-34.3289614189416
"34",38.4466189658269
"35",-29.057755577378
"36",40.9973970667574
"37",39.0365191909754
"38",40.8773260056842
"39",18.4200659839837
"40",4.26216341621109
"41",-5.62676776752485
"42",8.46314608815381
"43",38.0700173722333
"44",-6.05325962643197
"45",47.3962727683434
"46",-24.0127715114933
"47",-36.6201137250905
"48",-8.95186620097638
"49",13.7252944836931
"50",35.0536314079055
"51",-48.1225098943751
"52",-11.8878042770709
"53",49.7449680930172
"54",30.1680686185136
"55",-13.3802661206573
"56",-34.7795979585499
"57",21.1751150665805
"58",0.896694022230804
"59",20.1919641345739
"60",46.0927519296822
"61",10.0700109989346
"62",22.3658011187791
"63",-16.4381565071994
"64",-44.5775028015551
"65",43.5561290106695
"66",18.8497905071405
"67",44.186846159788
"68",-28.7814089925909
"69",25.7202161423105
"70",-28.7966581619158
"71",23.8109883010538
"72",-31.7986584186188
"73",-19.6308993786303
"74",51.7058851151936
"75",7.05546290132701
"76",-0.309085834481128
"77",-10.052530611588
"78",-13.4188823406139
"79",46.8993369165913
"80",29.409018019077
"81",-1.88081008453016
"82",8.73623278215134
"83",17.1394439897417
"84",-22.102978057228
"85",-21.0426226025447
"86",-49.1312943166122
"87",-40.3566919034347
"88",23.4322455884298
"89",-27.6253489544177
"90",0.958371756419495
"91",19.304615608277
"92",19.3476755616975
"93",-10.6847066607726
"94",19.3176070268682
"95",32.8719915716757
"96",25.9427960007906
"97",33.5347475888157
"98",25.6208829924547
"99",-28.4528115851012
"100",-22.8112850002024
"101",7.72811537609831
"102",8.86629200944954
"103",-37.4784116927285
"104",16.3753546579377
"105",20.9457263198624
"106",47.4443344134172
"107",48.8941528199071
"108",0.192880633304364
"109",-3.41027873888094
"110",-27.2553113530014
"111",22.5824957442654
"112",-14.0417806928259
"113",-1.82789764367044
"114",-44.4720976054668
"115",-16.6054881475518
"116",-45.8930581153911
"117",34.5610243071535
"118",-25.5458792574211
"119",-39.8576927184216
"120",31.1681460577453
"121",1.07009432503914
"122",-24.2572640018251
"123",46.6131510243431
"124",-16.3967623448528
"125",11.8991223263702
"126",-22.9835683073412
"127",37.7702012797108
"128",-28.2268273661764
"129",-4.65083464299495
"130",-37.7152327267477
"131",-12.1535919520433
"132",15.5839684824152
"133",-2.90025696342019
"134",-4.72053168869488
"135",-21.5598134749816
"136",-35.5787451478536
"137",34.6936437904221
"138",12.1566009242847
"139",-13.2454698515055
"140",34.9578814773761
"141",-11.3647098774667
"142",10.0697159767151
"143",-31.5613252809271
"144",-43.4898035433521
"145",26.6507831953742
"146",3.27468357846194
"147",-34.6299076530952
"148",2.27669433091137
"149",30.6009523746313
"150",-31.4249690670439
"151",-11.6078363736634
"152",-47.9453770306266
"153",-28.9218123173342
"154",40.1781233435672
"155",-34.6406680840831
"156",17.4159126013031
"157",15.7008672561133
"158",-9.23121467496306
"159",-10.4095351882294
"160",33.9358976912213
"161",45.8065181857894
"162",-48.9995979521598
"163",17.1054075682167
"164",-21.387254058972
"165",4.15446838058047
"166",39.1832273676935
"167",-5.83378797103737
"168",-33.0443599033234
"169",-17.8334889257076
"170",13.3126608096063
"171",-14.8100879234437
"172",-23.1552824456466
"173",-40.9597734912066
"174",31.8874264471493
"175",-11.3286561726112
"176",16.978627640295
"177",31.4647323939718
"178",-52.6156185433936
"179",4.86270792172564
"180",22.6601330674692
"181",-33.647250246152
"182",31.9973193538592
"183",35.4346927075105
"184",-54.9881166316751
"185",-40.1642206866076
"186",-7.174542764337
"187",-14.9222870803356
"188",-19.2498659045236
"189",-30.0311000632565
"190",31.6250540758123
"191",4.2523087057256
"192",-33.3710873433059
"193",-20.9344538184638
"194",2.47459694234385
"195",-33.319217769396
"196",10.2802468510372
"197",26.3758299618461
"198",-40.810212288409
"199",-18.318919588753
"200",-40.2237712373568
"201",-40.2995444767918
"202",14.1100830847226
"203",-36.2546673814803
"204",38.6872889717782
"205",24.0324563035797
"206",22.1678713714865
"207",-49.3224791173066
"208",-16.3745558218645
"209",-29.8768497444539
"210",15.1796881238287
"211",-4.50975978172413
"212",17.7402476004759
"213",-9.80434158619893
"214",7.84417328197044
"215",-23.5071750826591
"216",-32.6840531140233
"217",-42.6115522325214
"218",34.0801938396884
"219",34.0580100236502
"220",-28.6678126042173
"221",-50.8637035095212
"222",18.4205267204406
"223",-22.9220007257718
"224",29.0563170317219
"225",31.1953022729446
"226",11.9950602821205
"227",-10.7555270309796
"228",23.4090217473522
"229",39.1534202899961
"230",-5.50985710466882
"231",-31.7714665418015
"232",-14.9282027567956
"233",-35.1144951066086
"234",-24.9828444741695
"235",-25.188643975628
"236",25.1107219561645
"237",-43.3734926209262
"238",19.3796806565991
"239",-15.7735087136877
"240",-42.6664739606326
"241",-11.6222672481435
"242",-27.9696098649641
"243",-62.2957038555003
"244",-44.0887785186738
"245",-47.9434022655859
"246",-18.5250981581251
"247",-15.7159814828937
"248",-32.4278339488436
"249",0.988083642181558
"250",-34.1811319731472
"251",18.8574581917882
"252",-10.4689146688123
"253",-4.31253200970444
"254",1.27322149252712
"255",-13.8759561907916
"256",-49.2910071623234
"257",-44.9565612666019
"258",41.0593459484085
"259",34.2385254556181
"260",40.658799490914
"261",-47.4723557316832
"262",11.5752777987122
"263",-26.9254190300506
"264",-10.8001090377716
"265",8.44658050089819
"266",21.63559909718
"267",7.81785305790282
"268",-3.88245027649762
"269",15.8405784461697
"270",14.0748316492927
"271",11.2639844015703
"272",-24.9431266283081
"273",-49.6770690527803
"274",-20.1349423330832
"275",29.5358162388239
"276",-9.79769483418992
"277",13.8557834076941
"278",26.0801053040989
"279",-3.16633615214309
"280",-21.6995933152425
"281",-0.511013962246099
"282",-39.6514164760793
"283",30.2558173324606
"284",24.0430716782703
"285",-40.4763383893171
"286",-43.1430764825905
"287",-43.2476035873179
"288",-29.8212783643087
"289",-34.989641621364
"290",14.2837563927616
"291",32.5137015798997
"292",-43.6713629349149
"293",8.10508584047233
"294",26.5472153794832
"295",-10.7119819798423
"296",37.1656362483542
"297",-29.1788225219318
"298",0.10300752662766
"299",6.14176655548237
"300",27.2793594347162
"301",0.806846447574636
"302",22.6275259302476
"303",29.3184939969168
"304",4.26999954437183
"305",-41.189174369849
"306",41.2869767422936
"307",-10.0126756288641
"308",-46.4218957847823
"309",-17.6741497670881
