"","V1"
"1",-37.5858941829988
"2",-3.81538788788021
"3",10.662609571591
"4",-15.4634440550581
"5",-37.9639680031687
"6",34.3543407740071
"7",48.0620158603415
"8",9.83540031593293
"9",26.221587578766
"10",-48.0366596020758
"11",12.9430966218933
"12",-2.55228034220636
"13",-7.79476626776159
"14",-43.2471445105895
"15",8.15450531971981
"16",5.2902203899004
"17",0.358066026463393
"18",26.68437496759
"19",45.028357882984
"20",-24.0554331801832
"21",27.4959837086499
"22",-4.67816542368382
"23",-11.4596922881901
"24",-32.7456904575229
"25",37.3014490818605
"26",-22.8331054793671
"27",15.8624625997618
"28",-34.2936605913565
"29",10.765999276191
"30",-10.4270972544327
"31",28.9469425100833
"32",-15.5253425706178
"33",22.441042913124
"34",45.1201879867274
"35",-40.3315120862243
"36",40.3375156327776
"37",19.1835930991358
"38",19.1393002797871
"39",-5.0255842482863
"40",-36.265618951724
"41",-29.6383083082533
"42",27.7043183697513
"43",17.5185784712597
"44",-47.1798647018473
"45",24.820909956446
"46",44.5567070483081
"47",32.3886912667412
"48",-42.3103843974485
"49",-28.7174565862626
"50",-17.4117168644641
"51",-43.452572370079
"52",-45.1990530826151
"53",-31.0293874936178
"54",30.0387586466968
"55",6.84776410926133
"56",27.0859275944531
"57",-40.0982974795625
"58",7.01866336166859
"59",27.6766057359055
"60",49.2752507794648
"61",27.3334489902481
"62",16.0938300638492
"63",30.11520276508
"64",34.9614092455734
"65",21.481628683859
"66",-40.7048032696699
"67",16.033729100972
"68",2.88907974328623
"69",-40.6561093733867
"70",23.5236334073345
"71",-48.9669977882223
"72",-25.4788502315823
"73",-5.61365694394688
"74",-40.1953697161784
"75",-38.2318388047373
"76",32.0505533675043
"77",-12.5419593936634
"78",-32.1117119478015
"79",-26.7357557951047
"80",-43.862607652062
"81",30.4568621258522
"82",24.973793159964
"83",43.3275732248376
"84",40.4639409622177
"85",37.8357665613294
"86",2.41179850418121
"87",17.1249860199168
"88",-30.4255135811116
"89",9.22193769917106
"90",25.1623544745996
"91",35.7810153268583
"92",31.1289093225721
"93",9.67061673343787
"94",-49.1927721966986
"95",37.1154220240791
"96",33.1616368194146
"97",-11.565015111715
"98",22.5093518147483
"99",-29.8786400843217
"100",15.551411150373
"101",10.9638543785562
"102",12.616069778772
"103",6.46275329577704
"104",17.4715738397988
"105",-36.2298117028109
"106",47.2257233037609
"107",20.5403060409642
"108",-42.0603213564631
"109",-29.1823751285624
"110",7.5484957598436
"111",27.9375364948527
"112",-21.1521291639656
"113",-25.1630642917007
"114",13.8343243161216
"115",-39.6010611206293
"116",24.3137536296366
"117",-16.4666630754609
"118",-21.2469175095618
"119",-26.4449490697342
"120",24.6031842899011
"121",-44.6747545797689
"122",37.1616859842623
"123",6.60733676578858
"124",-24.1564954285695
"125",-47.6380966541436
"126",28.608274520606
"127",36.755499661561
"128",-52.9551772010303
"129",15.0784552207123
"130",17.4229166722159
"131",28.3029327934526
"132",-9.32174511024064
"133",-33.1515872238553
"134",11.9907881701772
"135",-42.0050224417796
"136",-22.360060500781
"137",-34.9155520509401
"138",29.2764187357984
"139",11.6163963369871
"140",-23.0522253574243
"141",7.47220076794633
"142",18.384408694692
"143",28.0551927397028
"144",-46.6452375767059
"145",-14.9636970081919
"146",38.6741022859204
"147",-0.214011326035681
"148",31.2700299370682
"149",-18.2367247026211
"150",-8.04895614663607
"151",36.0228807671129
"152",-22.3259790221922
"153",0.0198482742197433
"154",-3.34314569220116
"155",-27.6135553047794
"156",15.0913026525909
"157",-16.2919871981944
"158",5.18549545494842
"159",-39.0640500245239
"160",-29.011851505493
"161",8.6771765066283
"162",27.6012909680496
"163",-22.903300691695
"164",8.40363864878047
"165",34.773206338695
"166",-26.073784649131
"167",34.776364736504
"168",14.230480058315
"169",-32.699335529469
"170",-39.7005555452779
"171",-17.9913920117542
"172",-8.6176170844038
"173",46.9635102886393
"174",-7.86485546265969
"175",13.2384046371165
"176",33.5203205479464
"177",16.2739486794162
"178",6.0685868329163
"179",30.7174329898078
"180",-51.3717162454099
"181",30.9475400711444
"182",2.37684116507243
"183",-0.267972274982966
"184",-12.7377381519898
"185",14.3646104866628
"186",34.2773098597992
"187",23.8144327076733
"188",-42.0951467601095
"189",-19.6582476170029
"190",30.2660162954653
"191",-10.8774786756695
"192",40.6855282354049
"193",-42.1498086877344
"194",30.3716603157033
"195",36.2986421822407
"196",2.9462371538057
"197",-44.9175507542242
"198",-3.30473564525426
"199",-12.4757275781789
"200",-48.315647146368
"201",23.4625400897196
"202",26.6101861440454
"203",30.2004089974752
"204",-3.18404277833437
"205",46.2804484772471
"206",-19.4672854657454
"207",-35.8040047553946
"208",-23.9781422344246
"209",14.0114802400733
"210",43.0467675095015
"211",-44.2260661555139
"212",9.02496436357384
"213",-36.6694342941532
"214",-40.8313082311998
"215",-37.5659405883093
"216",1.66857356865656
"217",-28.3094766833312
"218",-15.9428187190889
"219",-3.30345876484505
"220",-33.2832092193967
"221",3.87143974391196
"222",38.742712574913
"223",-47.4444783606798
"224",-29.3246384133602
"225",26.488856091075
"226",-48.9283178843491
"227",-7.33295975790118
"228",35.8850779946867
"229",31.6461641209203
"230",1.58644542300401
"231",-20.9673473065212
"232",38.1269007223928
"233",-0.602740260180703
"234",16.9908212903365
"235",-5.60991405625317
"236",-30.2566800284239
"237",-21.9436344468894
"238",21.6705829609721
"239",-30.0440592395597
"240",31.1611958957525
"241",26.5615756710373
"242",10.9943684436419
"243",-12.6407712288327
"244",4.49687637305677
"245",44.9140878228283
"246",-8.87130973391652
"247",40.8569764564655
"248",26.6718931751153
"249",-22.555533665056
"250",45.7543168542495
"251",21.0297445704207
"252",-35.2455457859217
"253",-31.7762055748017
"254",-10.6076559900015
"255",7.40236101104052
"256",-22.3594171583101
"257",-27.3466695697283
"258",-30.0325431089472
"259",11.2717927254915
"260",-22.9692269686534
"261",24.7577208552389
"262",13.4479989136916
"263",-17.8658346837993
"264",52.7109966534239
"265",51.9308569517897
"266",47.9706203878931
"267",6.36233137068642
"268",8.39347424223685
"269",-9.47026401308598
"270",28.3027051968985
"271",1.42478455816659
"272",24.8359052999077
"273",-3.34120373731422
"274",-18.969878341007
"275",-24.302492851202
"276",23.4997853328039
"277",-18.4915614806934
"278",4.33574668944033
"279",4.62428875261531
"280",21.279603865135
"281",47.5412115398332
"282",8.67149881796864
"283",33.4545090526932
"284",17.1999192740473
"285",43.9321666989217
"286",-40.9152407044313
"287",27.7096580868823
"288",-41.4116273138868
"289",50.2518873385325
"290",36.7375116962728
"291",-27.8005767461111
"292",-9.65941338941763
"293",-4.07849220343061
"294",-5.80492813751795
"295",1.22273434035882
"296",-17.9988568091501
"297",17.200121735592
"298",-27.5036867978158
"299",-24.742445959549
"300",25.6614957146126
"301",5.90935069278695
"302",-27.4777577474438
"303",28.8535719603484
"304",21.4790126932866
"305",-27.390969751531
"306",-46.5343892734138
"307",34.0805484606359
"308",5.10292891406489
"309",-9.4365685132295
"310",-28.1466901812033
"311",-42.6620557156523
